sample,node,distance,label,distance_raw
3217,node3,0.1190798376184032,1,35.7
3218,node3,0.0982479880350402,1,29.85
3219,node3,0.9774232604515348,0,276.74
3220,node3,0.0880279182394416,1,26.98
3221,node3,0.073356598532868,1,22.86
3222,node3,0.0990314080193718,1,30.07
3223,node3,0.0559433088811338,1,17.97
3224,node3,0.9502528309949436,0,269.11
3225,node3,0.942667901146642,0,266.98
3226,node3,0.9281034114379316,0,262.89
3227,node3,0.934513211309736,0,264.69
3228,node3,0.935189801296204,0,264.88
3229,node3,0.0767039384659212,1,23.8
3230,node3,0.081368848372623,1,25.11
3231,node3,0.9328039313439214,0,264.21
3232,node3,0.9304536713909268,0,263.55
3233,node3,0.9406381311872376,0,266.41
3234,node3,0.1357809272843814,1,40.39
3235,node3,0.1526244569475108,1,45.12
3236,node3,0.1504878569902429,1,44.52
3237,node3,0.117691047646179,1,35.31
3238,node3,0.166120646677587,1,48.91
3239,node3,0.1310091873798162,1,39.05
3240,node3,0.1522683569546329,1,45.02
3241,node3,0.1520190869596182,1,44.95
3242,node3,0.1729577665408447,1,50.83
3243,node3,0.1261662274766754,1,37.69
3244,node3,0.130332597393348,1,38.86
3245,node3,0.1207891175842176,1,36.18
3246,node3,0.1374189872516202,1,40.85
3247,node3,0.126593547468129,1,37.81
3248,node3,0.141905847161883,1,42.11
3249,node3,0.1321487073570258,1,39.37
3250,node3,0.1427604871447902,1,42.35
3251,node3,0.1339648173207036,1,39.88
3252,node3,0.1439712271205754,1,42.69
3253,node3,0.1601381667972366,1,47.23
3254,node3,0.1108895377822092,1,33.4
3255,node3,0.1512712769745745,1,44.74
3256,node3,0.1563635068727298,1,46.17
3257,node3,0.1498468770030624,1,44.34
3258,node3,0.1472117370557652,1,43.6
3259,node3,0.1542981269140375,1,45.59
3260,node3,0.1436507371269852,1,42.6
3261,node3,0.1410512071789758,1,41.87
3262,node3,0.1710348265793034,1,50.29
3263,node3,0.181254896374902,1,53.16
3264,node3,0.1716401965671961,1,50.46
3265,node3,0.1554020368919592,1,45.9
3266,node3,0.1547254469054911,1,45.71
3267,node3,0.1280891674382166,1,38.23
3268,node3,0.1346414073071718,1,40.07
3269,node3,0.1614557367708853,1,47.6
3270,node3,0.1508795669824086,1,44.63
3271,node3,0.1436507371269852,1,42.6
3272,node3,0.1506659069866818,1,44.57
3273,node3,0.1455380670892386,1,43.13
3274,node3,0.1439000071219998,1,42.67
3275,node3,0.1343209173135816,1,39.98
3276,node3,0.1560074068798518,1,46.07
3277,node3,0.1542981269140375,1,45.59
3278,node3,0.1412292571754148,1,41.92
3279,node3,0.1577522968449541,1,46.56
3280,node3,0.1399472972010541,1,41.56
3281,node3,0.1493483370130333,1,44.2
3282,node3,0.0492842390143152,1,16.1
3283,node3,0.0705434085891318,1,22.07
3284,node3,0.1520903069581938,1,44.97
3285,node3,0.1580727868385442,1,46.65
3286,node3,0.1635567267288654,1,48.19
3287,node3,0.1650879566982408,1,48.62
3288,node3,0.1405882771882344,1,41.74
3289,node3,0.154013246919735,1,45.51
3290,node3,0.144932697101346,1,42.96
3291,node3,0.1509151769816964,1,44.64
3292,node3,0.154013246919735,1,45.51
3293,node3,0.1518410369631792,1,44.9
3294,node3,0.1534078769318425,1,45.34
3295,node3,0.1423687771526244,1,42.24
3296,node3,0.141905847161883,1,42.11
3297,node3,0.15490349690193,1,45.76
3298,node3,0.1457873370842533,1,43.2
3299,node3,0.1406238871875222,1,41.75
3300,node3,0.1278042874439142,1,38.15
3301,node3,0.1351755572964888,1,40.22
3302,node3,0.133359447332811,1,39.71
3303,node3,0.1828217363435653,1,53.6
3304,node3,0.1482088170358236,1,43.88
3305,node3,0.12641549747169,1,37.76
3306,node3,0.141727797165444,1,42.06
3307,node3,0.1391282672174346,1,41.33
3308,node3,0.145644897087102,1,43.16
3309,node3,0.1506659069866818,1,44.57
3310,node3,0.1488141870237162,1,44.05
3311,node3,0.1632006267359874,1,48.09
