sample,node,distance,label
3575,node3,14.84,0
3576,node3,15.56,1
3577,node3,15.3,1
3578,node3,16.0,1
3579,node3,17.37,1
3580,node3,14.55,0
3581,node3,25.13,1
3582,node3,24.6,1
3583,node3,25.35,1
3584,node3,25.48,1
3585,node3,24.43,1
3586,node3,25.45,1
3587,node3,25.02,1
3588,node3,25.01,1
3589,node3,23.58,1
3590,node3,12.12,0
3591,node3,12.0,0
3592,node3,33.0,1
3593,node3,28.68,1
3594,node3,14.38,0
3595,node3,13.65,0
3596,node3,23.65,1
3597,node3,29.38,1
3598,node3,11.56,0
3599,node3,8.86,0
3600,node3,3.96,0
3601,node3,9.5,0
3602,node3,2.26,0
3603,node3,13.94,0
3604,node3,2.96,0
3605,node3,39.93,1
3606,node3,16.59,1
3607,node3,18.65,1
3608,node3,5.36,0
3609,node3,2.7,0
3610,node3,2.46,0
3611,node3,29.12,1
3612,node3,18.34,1
3613,node3,18.53,1
3614,node3,20.15,1
3615,node3,16.66,1
3616,node3,19.72,1
3617,node3,15.62,1
3618,node3,209.0,0
3619,node3,19.43,1
3620,node3,75.0,1
3621,node3,25.07,1
3622,node3,44.38,1
3623,node3,47.61,1
3624,node3,24.14,1
3625,node3,71.17,1
3626,node3,13.44,0
3627,node3,36.44,1
3628,node3,35.68,1
3629,node3,35.51,1
3630,node3,61.12,1
3631,node3,17.34,1
3632,node3,61.76,1
3633,node3,35.29,1
3634,node3,68.76,1
3635,node3,44.48,1
3636,node3,57.44,1
3637,node3,4.26,0
3638,node3,11.64,0
3639,node3,27.34,1
3640,node3,51.76,1
3641,node3,54.78,1
3642,node3,28.27,1
3643,node3,26.25,1
3644,node3,39.81,1
3645,node3,55.46,1
3646,node3,58.82,1
3647,node3,49.51,1
3648,node3,63.53,1
3649,node3,54.45,1
3650,node3,40.29,1
3651,node3,58.36,1
3652,node3,110.58,0
3653,node3,27.9,1
3654,node3,40.75,1
3655,node3,32.02,1
3656,node3,71.09,1
3657,node3,35.41,1
3658,node3,36.44,1
3659,node3,59.18,1
3660,node3,45.24,1
3661,node3,15.0,1
3662,node3,55.26,1
3663,node3,38.54,1
3664,node3,37.52,1
3665,node3,48.82,1
3666,node3,56.08,1
3667,node3,52.91,1
3668,node3,49.34,1
3669,node3,51.98,1
3670,node3,11.23,0
3671,node3,50.79,1
3672,node3,39.93,1
3673,node3,71.76,1
3674,node3,48.86,1
3675,node3,25.26,1
3676,node3,46.79,1
3677,node3,17.21,1
3678,node3,162.44,0
3679,node3,43.17,1
3680,node3,54.74,1
3681,node3,43.86,1
3682,node3,42.64,1
3683,node3,2.49,0
3684,node3,31.69,1
3685,node3,67.94,1
3686,node3,64.8,1
3687,node3,26.54,1
3688,node3,22.47,1
3689,node3,280.46,0
3690,node3,21.47,1
3691,node3,5.71,0
3692,node3,70.54,1
3693,node3,43.13,1
3694,node3,43.2,1
3695,node3,40.73,1
3696,node3,57.32,1
3697,node3,42.47,1
3698,node3,59.69,1
3699,node3,35.17,1
3700,node3,31.47,1
3701,node3,257.98,0
3702,node3,63.39,1
3703,node3,270.39,0
3704,node3,47.1,1
3705,node3,66.54,1
3706,node3,33.2,1
3707,node3,29.37,1
3708,node3,17.32,1
3709,node3,40.86,1
3710,node3,45.13,1
3711,node3,27.34,1
3712,node3,40.14,1
3713,node3,79.7,0
3714,node3,42.2,1
3715,node3,256.85,0
3716,node3,135.46,0
3717,node3,41.46,1
3718,node3,8.12,0
3719,node3,7.58,0
3720,node3,52.44,1
3721,node3,48.95,1
3722,node3,63.98,1
3723,node3,49.73,1
3724,node3,21.45,1
3725,node3,45.71,1
3726,node3,58.34,1
3727,node3,34.88,1
3728,node3,36.42,1
3729,node3,20.67,1
3730,node3,8.49,0
3731,node3,271.56,0
3732,node3,44.12,1
3733,node3,89.53,0
3734,node3,35.74,1
3735,node3,42.5,1
3736,node3,24.05,1
3737,node3,52.51,1
3738,node3,47.1,1
3739,node3,40.14,1
3740,node3,9.44,0
3741,node3,60.77,1
3742,node3,15.0,1
3743,node3,62.94,1
3744,node3,75.0,1
3745,node3,20.16,1
3746,node3,53.51,1
3747,node3,54.6,1
3748,node3,29.33,1
3749,node3,40.93,1
3750,node3,39.64,1
3751,node3,64.15,1
3752,node3,32.81,1
3753,node3,40.58,1
3754,node3,5.72,0
3755,node3,26.61,1
3756,node3,47.54,1
3757,node3,25.11,1
3758,node3,50.79,1
3759,node3,84.71,0
3760,node3,37.15,1
3761,node3,49.59,1
3762,node3,10.3,0
3763,node3,27.7,1
3764,node3,29.03,1
3765,node3,55.25,1
3766,node3,18.52,1
3767,node3,7.44,0
3768,node3,67.45,1
3769,node3,40.23,1
3770,node3,13.47,0
3771,node3,62.82,1
3772,node3,202.98,0
3773,node3,71.57,1
3774,node3,44.67,1
3775,node3,46.85,1
3776,node3,13.43,0
3777,node3,61.72,1
3778,node3,51.57,1
3779,node3,48.49,1
3780,node3,18.72,1
3781,node3,10.72,0
3782,node3,56.26,1
3783,node3,44.53,1
3784,node3,27.84,1
3785,node3,38.51,1
3786,node3,35.98,1
3787,node3,22.96,1
3788,node3,43.4,1
3789,node3,28.65,1
3790,node3,43.12,1
3791,node3,10.61,0
3792,node3,31.98,1
3793,node3,57.83,1
3794,node3,9.54,0
3795,node3,30.71,1
3796,node3,26.0,1
3797,node3,48.94,1
3798,node3,37.86,1
3799,node3,41.84,1
3800,node3,58.22,1
3801,node3,25.67,1
3802,node3,54.2,1
3803,node3,164.55,0
3804,node3,34.59,1
3805,node3,53.82,1
3806,node3,49.37,1
3807,node3,241.35,0
3808,node3,49.06,1
3809,node3,34.41,1
3810,node3,61.82,1
3811,node3,28.5,1
3812,node3,35.42,1
3813,node3,23.89,1
3814,node3,41.77,1
3815,node3,148.6,0
3816,node3,46.42,1
3817,node3,25.58,1
3818,node3,15.0,1
3819,node3,29.34,1
3820,node3,53.2,1
3821,node3,182.13,0
3822,node3,48.37,1
3823,node3,46.42,1
3824,node3,61.74,1
3825,node3,28.89,1
3826,node3,24.09,1
3827,node3,29.69,1
3828,node3,15.0,1
3829,node3,25.26,1
3830,node3,62.44,1
3831,node3,6.51,0
3832,node3,23.29,1
3833,node3,44.61,1
3834,node3,49.86,1
3835,node3,44.42,1
3836,node3,20.07,1
3837,node3,228.68,0
3838,node3,64.05,1
3839,node3,26.12,1
3840,node3,21.42,1
3841,node3,40.4,1
3842,node3,54.34,1
3843,node3,59.26,1
3844,node3,49.38,1
3845,node3,51.12,1
3846,node3,51.18,1
3847,node3,40.17,1
3848,node3,13.57,0
3849,node3,187.67,0
3850,node3,43.92,1
3851,node3,67.39,1
3852,node3,34.85,1
3853,node3,43.25,1
3854,node3,50.98,1
3855,node3,38.43,1
3856,node3,15.0,1
3857,node3,53.93,1
3858,node3,19.74,1
3859,node3,53.98,1
3860,node3,31.38,1
3861,node3,48.96,1
3862,node3,51.49,1
3863,node3,53.58,1
3864,node3,60.72,1
3865,node3,69.18,1
3866,node3,49.49,1
3867,node3,34.84,1
3868,node3,32.9,1
3869,node3,55.03,1
3870,node3,67.84,1
3871,node3,47.78,1
3872,node3,47.78,1
3873,node3,49.75,1
3874,node3,16.65,1
3875,node3,19.09,1
3876,node3,55.07,1
3877,node3,13.88,0
3878,node3,51.69,1
3879,node3,22.97,1
3880,node3,26.94,1
3881,node3,23.43,1
3882,node3,62.01,1
3883,node3,16.26,1
3884,node3,30.3,1
3885,node3,66.96,1
3886,node3,20.25,1
3887,node3,94.51,0
3888,node3,46.38,1
3889,node3,40.47,1
3890,node3,63.44,1
3891,node3,20.65,1
3892,node3,37.23,1
3893,node3,40.66,1
3894,node3,49.89,1
3895,node3,175.33,0
3896,node3,25.45,1
3897,node3,59.52,1
3898,node3,100.96,0
3899,node3,21.07,1
3900,node3,19.59,1
3901,node3,9.46,0
3902,node3,46.08,1
3903,node3,22.36,1
3904,node3,53.25,1
3905,node3,50.79,1
3906,node3,29.64,1
3907,node3,48.48,1
3908,node3,75.0,1
3909,node3,15.75,1
3910,node3,17.04,1
3911,node3,41.71,1
3912,node3,30.37,1
3913,node3,64.86,1
3914,node3,43.92,1
3915,node3,49.09,1
3916,node3,39.15,1
3917,node3,48.82,1
3918,node3,48.59,1
3919,node3,16.39,1
3920,node3,49.59,1
3921,node3,55.66,1
3922,node3,43.06,1
3923,node3,47.91,1
3924,node3,141.27,0
3925,node3,2.42,0
3926,node3,62.99,1
3927,node3,2.59,0
3928,node3,28.82,1
3929,node3,37.86,1
3930,node3,46.07,1
3931,node3,6.18,0
3932,node3,38.38,1
3933,node3,52.04,1
3934,node3,29.57,1
3935,node3,33.1,1
3936,node3,48.55,1
3937,node3,25.11,1
3938,node3,185.49,0
3939,node3,48.86,1
3940,node3,65.52,1
3941,node3,9.08,0
3942,node3,58.61,1
3943,node3,33.69,1
3944,node3,40.53,1
3945,node3,125.43,0
3946,node3,44.98,1
3947,node3,46.4,1
3948,node3,234.81,0
3949,node3,56.9,1
3950,node3,45.34,1
3951,node3,4.19,0
3952,node3,27.25,1
3953,node3,21.71,1
3954,node3,199.43,0
3955,node3,26.56,1
3956,node3,65.36,1
3957,node3,31.43,1
3958,node3,53.5,1
3959,node3,32.3,1
3960,node3,54.63,1
3961,node3,3.33,0
3962,node3,19.12,1
3963,node3,57.23,1
3964,node3,47.04,1
3965,node3,46.9,1
3966,node3,50.3,1
3967,node3,47.56,1
3968,node3,8.2,0
3969,node3,39.74,1
3970,node3,45.72,1
3971,node3,47.55,1
3972,node3,38.15,1
3973,node3,49.09,1
3974,node3,66.18,1
3975,node3,29.76,1
3976,node3,47.7,1
3977,node3,15.08,1
3978,node3,74.18,1
3979,node3,43.48,1
3980,node3,220.13,0
3981,node3,137.34,0
3982,node3,45.04,1
3983,node3,27.52,1
3984,node3,34.26,1
3985,node3,38.15,1
3986,node3,60.33,1
3987,node3,47.65,1
3988,node3,33.09,1
3989,node3,26.1,1
3990,node3,49.89,1
3991,node3,51.88,1
3992,node3,41.58,1
3993,node3,57.46,1
3994,node3,27.54,1
3995,node3,24.72,1
3996,node3,15.0,1
3997,node3,10.82,0
3998,node3,42.52,1
3999,node3,20.95,1
4000,node3,226.03,0
4001,node3,53.58,1
4002,node3,47.78,1
4003,node3,48.73,1
4004,node3,20.97,1
4005,node3,59.4,1
4006,node3,47.89,1
4007,node3,21.18,1
4008,node3,250.82,0
4009,node3,123.96,0
4010,node3,26.77,1
4011,node3,45.26,1
4012,node3,48.71,1
4013,node3,42.02,1
4014,node3,26.21,1
4015,node3,28.96,1
4016,node3,45.13,1
4017,node3,44.69,1
4018,node3,75.0,1
4019,node3,68.7,1
4020,node3,31.04,1
4021,node3,47.8,1
4022,node3,40.42,1
4023,node3,53.14,1
4024,node3,30.8,1
4025,node3,40.53,1
4026,node3,41.79,1
4027,node3,4.77,0
4028,node3,42.27,1
4029,node3,30.77,1
4030,node3,172.75,0
4031,node3,42.79,1
4032,node3,49.0,1
4033,node3,42.49,1
4034,node3,53.8,1
4035,node3,54.85,1
4036,node3,58.63,1
4037,node3,50.86,1
4038,node3,142.05,0
4039,node3,63.14,1
4040,node3,45.21,1
4041,node3,26.38,1
4042,node3,66.85,1
4043,node3,40.82,1
4044,node3,64.52,1
4045,node3,53.5,1
4046,node3,70.61,1
4047,node3,13.8,0
4048,node3,31.58,1
4049,node3,52.01,1
4050,node3,15.0,1
4051,node3,10.23,0
4052,node3,64.67,1
4053,node3,44.88,1
4054,node3,39.2,1
4055,node3,38.95,1
4056,node3,24.12,1
4057,node3,37.4,1
4058,node3,48.23,1
4059,node3,29.36,1
4060,node3,56.14,1
4061,node3,69.46,1
4062,node3,61.86,1
4063,node3,52.3,1
4064,node3,155.56,0
4065,node3,55.98,1
4066,node3,25.33,1
4067,node3,15.0,1
4068,node3,21.01,1
4069,node3,31.04,1
4070,node3,28.78,1
4071,node3,57.26,1
4072,node3,48.4,1
4073,node3,32.4,1
4074,node3,25.91,1
4075,node3,48.79,1
4076,node3,41.29,1
4077,node3,12.24,0
4078,node3,44.59,1
4079,node3,56.91,1
4080,node3,20.15,1
4081,node3,54.71,1
4082,node3,55.43,1
4083,node3,49.21,1
4084,node3,41.43,1
4085,node3,201.8,0
4086,node3,53.33,1
4087,node3,37.1,1
4088,node3,32.3,1
4089,node3,54.67,1
4090,node3,69.94,1
4091,node3,53.6,1
4092,node3,50.97,1
4093,node3,20.87,1
4094,node3,39.88,1
4095,node3,18.29,1
4096,node3,50.7,1
4097,node3,10.68,0
4098,node3,64.77,1
4099,node3,51.15,1
4100,node3,45.29,1
4101,node3,22.77,1
4102,node3,37.02,1
4103,node3,72.63,1
4104,node3,19.75,1
4105,node3,31.1,1
4106,node3,64.66,1
4107,node3,37.65,1
4108,node3,257.06,0
4109,node3,51.34,1
4110,node3,65.44,1
4111,node3,45.79,1
4112,node3,58.23,1
4113,node3,38.46,1
4114,node3,15.0,1
4115,node3,40.43,1
4116,node3,57.67,1
4117,node3,64.42,1
4118,node3,33.8,1
4119,node3,23.4,1
4120,node3,141.98,0
4121,node3,41.28,1
4122,node3,2.94,0
4123,node3,57.85,1
4124,node3,50.01,1
4125,node3,22.45,1
4126,node3,4.31,0
4127,node3,64.52,1
4128,node3,149.41,0
4129,node3,11.99,0
4130,node3,25.47,1
4131,node3,71.96,1
4132,node3,205.89,0
4133,node3,41.16,1
4134,node3,30.94,1
4135,node3,163.22,0
4136,node3,61.73,1
4137,node3,40.37,1
4138,node3,7.23,0
4139,node3,42.29,1
4140,node3,64.23,1
4141,node3,159.2,0
4142,node3,41.58,1
4143,node3,49.46,1
4144,node3,29.18,1
4145,node3,45.12,1
4146,node3,64.13,1
4147,node3,61.85,1
4148,node3,30.8,1
4149,node3,35.56,1
4150,node3,44.32,1
4151,node3,52.71,1
4152,node3,47.2,1
4153,node3,5.08,0
4154,node3,27.81,1
4155,node3,80.4,0
4156,node3,26.65,1
4157,node3,75.0,1
4158,node3,50.24,1
4159,node3,27.47,1
4160,node3,49.77,1
4161,node3,15.37,1
4162,node3,69.28,1
4163,node3,50.21,1
4164,node3,5.07,0
4165,node3,47.38,1
4166,node3,35.6,1
4167,node3,37.47,1
4168,node3,256.11,0
4169,node3,247.59,0
4170,node3,51.12,1
4171,node3,41.38,1
4172,node3,17.87,1
4173,node3,53.58,1
4174,node3,49.65,1
4175,node3,55.79,1
4176,node3,58.8,1
4177,node3,29.6,1
4178,node3,57.22,1
4179,node3,51.71,1
4180,node3,61.56,1
4181,node3,2.64,0
4182,node3,14.35,0
4183,node3,91.93,0
4184,node3,51.04,1
4185,node3,23.42,1
4186,node3,205.56,0
4187,node3,72.48,1
4188,node3,54.32,1
4189,node3,43.27,1
4190,node3,31.69,1
4191,node3,39.08,1
4192,node3,22.96,1
4193,node3,30.6,1
4194,node3,272.64,0
4195,node3,53.51,1
4196,node3,42.38,1
4197,node3,74.02,1
4198,node3,23.78,1
4199,node3,83.66,0
4200,node3,66.27,1
4201,node3,30.01,1
4202,node3,271.15,0
4203,node3,31.65,1
4204,node3,32.08,1
4205,node3,12.08,0
4206,node3,277.01,0
4207,node3,38.8,1
4208,node3,40.82,1
4209,node3,28.57,1
4210,node3,21.76,1
4211,node3,6.87,0
4212,node3,49.58,1
4213,node3,46.71,1
4214,node3,43.24,1
4215,node3,52.46,1
4216,node3,46.83,1
4217,node3,31.8,1
4218,node3,50.23,1
4219,node3,34.14,1
4220,node3,39.72,1
4221,node3,51.11,1
4222,node3,27.39,1
4223,node3,37.03,1
4224,node3,44.26,1
4225,node3,49.41,1
4226,node3,2.39,0
4227,node3,43.22,1
4228,node3,45.89,1
4229,node3,59.13,1
4230,node3,5.12,0
4231,node3,42.99,1
4232,node3,45.38,1
4233,node3,23.66,1
4234,node3,203.48,0
4235,node3,7.95,0
4236,node3,21.05,1
4237,node3,238.77,0
4238,node3,35.17,1
4239,node3,49.63,1
4240,node3,52.21,1
4241,node3,50.94,1
4242,node3,31.52,1
4243,node3,43.63,1
4244,node3,174.16,0
4245,node3,43.29,1
4246,node3,37.09,1
4247,node3,50.3,1
4248,node3,21.58,1
4249,node3,37.66,1
4250,node3,43.79,1
4251,node3,44.43,1
4252,node3,45.96,1
4253,node3,47.08,1
4254,node3,59.3,1
4255,node3,37.43,1
4256,node3,239.68,0
4257,node3,65.64,1
4258,node3,42.94,1
4259,node3,48.2,1
4260,node3,46.72,1
4261,node3,33.48,1
4262,node3,124.22,0
4263,node3,52.07,1
4264,node3,56.31,1
4265,node3,6.79,0
4266,node3,39.5,1
4267,node3,41.56,1
4268,node3,62.77,1
4269,node3,23.97,1
4270,node3,48.47,1
4271,node3,27.33,1
4272,node3,267.35,0
4273,node3,75.0,1
4274,node3,47.47,1
4275,node3,41.53,1
4276,node3,37.79,1
4277,node3,27.5,1
4278,node3,32.26,1
4279,node3,51.38,1
4280,node3,29.89,1
4281,node3,65.08,1
4282,node3,71.29,1
4283,node3,54.8,1
4284,node3,42.89,1
4285,node3,62.83,1
4286,node3,51.11,1
4287,node3,37.36,1
4288,node3,68.56,1
4289,node3,67.09,1
4290,node3,56.27,1
4291,node3,53.3,1
4292,node3,15.61,1
4293,node3,63.9,1
4294,node3,57.14,1
4295,node3,22.85,1
4296,node3,49.73,1
4297,node3,20.1,1
4298,node3,66.19,1
4299,node3,124.36,0
4300,node3,52.98,1
4301,node3,58.73,1
4302,node3,36.49,1
4303,node3,26.61,1
4304,node3,42.2,1
4305,node3,34.04,1
4306,node3,68.64,1
4307,node3,66.03,1
4308,node3,42.85,1
4309,node3,5.28,0
4310,node3,42.97,1
4311,node3,26.04,1
4312,node3,61.93,1
4313,node3,58.53,1
4314,node3,36.37,1
4315,node3,38.81,1
4316,node3,33.29,1
4317,node3,216.69,0
4318,node3,32.29,1
4319,node3,65.69,1
4320,node3,15.0,1
4321,node3,20.31,1
4322,node3,24.31,1
4323,node3,24.54,1
4324,node3,23.12,1
4325,node3,47.73,1
4326,node3,63.36,1
4327,node3,46.89,1
4328,node3,42.19,1
4329,node3,11.15,0
4330,node3,18.61,1
4331,node3,40.28,1
4332,node3,47.51,1
4333,node3,60.33,1
4334,node3,71.62,1
4335,node3,64.06,1
4336,node3,63.56,1
4337,node3,56.55,1
4338,node3,48.05,1
4339,node3,47.94,1
4340,node3,75.0,1
4341,node3,235.03,0
4342,node3,36.57,1
4343,node3,45.19,1
4344,node3,55.66,1
4345,node3,34.24,1
4346,node3,4.69,0
4347,node3,6.45,0
4348,node3,53.85,1
4349,node3,63.74,1
4350,node3,46.08,1
4351,node3,28.42,1
4352,node3,50.08,1
4353,node3,42.2,1
4354,node3,123.61,0
4355,node3,32.06,1
4356,node3,54.8,1
4357,node3,38.74,1
4358,node3,19.13,1
4359,node3,13.71,0
4360,node3,10.99,0
4361,node3,28.74,1
4362,node3,23.29,1
4363,node3,35.94,1
4364,node3,31.3,1
4365,node3,37.29,1
4366,node3,56.55,1
4367,node3,52.52,1
4368,node3,20.42,1
4369,node3,9.38,0
4370,node3,52.49,1
4371,node3,40.38,1
4372,node3,38.9,1
4373,node3,47.36,1
4374,node3,47.48,1
4375,node3,3.14,0
4376,node3,41.24,1
4377,node3,21.66,1
4378,node3,271.46,0
4379,node3,49.86,1
4380,node3,30.99,1
4381,node3,32.81,1
4382,node3,65.9,1
4383,node3,41.34,1
4384,node3,3.71,0
4385,node3,49.86,1
4386,node3,27.61,1
4387,node3,71.55,1
4388,node3,38.4,1
4389,node3,12.91,0
4390,node3,52.56,1
4391,node3,61.65,1
4392,node3,36.58,1
4393,node3,22.44,1
4394,node3,42.19,1
4395,node3,11.16,0
4396,node3,8.77,0
4397,node3,4.08,0
4398,node3,38.5,1
4399,node3,59.63,1
4400,node3,63.89,1
4401,node3,39.29,1
4402,node3,63.47,1
4403,node3,43.43,1
4404,node3,38.98,1
4405,node3,81.05,0
4406,node3,58.51,1
4407,node3,43.23,1
4408,node3,23.59,1
4409,node3,46.13,1
4410,node3,162.48,0
4411,node3,69.33,1
4412,node3,10.65,0
4413,node3,27.13,1
4414,node3,53.86,1
4415,node3,54.75,1
4416,node3,62.17,1
4417,node3,45.82,1
4418,node3,37.1,1
4419,node3,98.87,0
4420,node3,46.52,1
4421,node3,49.25,1
4422,node3,3.03,0
4423,node3,9.1,0
4424,node3,254.44,0
4425,node3,19.94,1
4426,node3,282.57,0
4427,node3,57.49,1
4428,node3,45.46,1
4429,node3,41.25,1
4430,node3,44.52,1
4431,node3,34.1,1
4432,node3,40.37,1
4433,node3,259.4,0
4434,node3,66.71,1
4435,node3,30.35,1
4436,node3,12.61,0
4437,node3,62.75,1
4438,node3,47.17,1
4439,node3,48.67,1
4440,node3,30.53,1
4441,node3,20.54,1
4442,node3,53.62,1
4443,node3,36.91,1
4444,node3,53.33,1
4445,node3,31.32,1
4446,node3,35.79,1
4447,node3,210.48,0
4448,node3,56.44,1
4449,node3,39.58,1
4450,node3,20.98,1
4451,node3,48.57,1
4452,node3,22.1,1
4453,node3,121.18,0
4454,node3,40.97,1
4455,node3,39.82,1
4456,node3,70.9,1
4457,node3,48.39,1
4458,node3,63.61,1
4459,node3,32.85,1
4460,node3,58.93,1
4461,node3,40.45,1
4462,node3,27.77,1
4463,node3,60.06,1
4464,node3,37.47,1
4465,node3,46.85,1
4466,node3,35.01,1
4467,node3,51.99,1
4468,node3,42.76,1
4469,node3,53.02,1
4470,node3,5.4,0
4471,node3,74.99,1
4472,node3,52.25,1
4473,node3,52.18,1
4474,node3,53.07,1
4475,node3,49.08,1
4476,node3,45.51,1
4477,node3,279.71,0
4478,node3,67.67,1
4479,node3,35.26,1
4480,node3,33.17,1
4481,node3,29.29,1
4482,node3,281.17,0
4483,node3,35.7,1
4484,node3,47.04,1
4485,node3,15.31,1
4486,node3,69.27,1
4487,node3,65.11,1
4488,node3,43.31,1
4489,node3,51.89,1
4490,node3,11.1,0
4491,node3,30.51,1
4492,node3,8.19,0
4493,node3,50.55,1
4494,node3,23.59,1
4495,node3,5.61,0
4496,node3,45.11,1
4497,node3,146.35,0
4498,node3,55.71,1
4499,node3,62.09,1
4500,node3,52.03,1
