sample,node,distance,label,distance_raw
553,node1,0.083829096809086,1,31.76
554,node1,0.07124761606558311,1,27.34
555,node1,0.07859155731405312,1,29.92
556,node1,0.07204463294526202,1,27.62
557,node1,0.06959665252910535,1,26.76
558,node1,0.0762574364521363,1,29.1
559,node1,0.07292704449062082,1,27.93
560,node1,0.07292704449062082,1,27.93
561,node1,0.0737525262588597,1,28.22
562,node1,0.07787993510005409,1,29.67
563,node1,0.08237738749252797,1,31.25
564,node1,0.08010019640773107,1,30.45
565,node1,0.08010019640773107,1,30.45
566,node1,0.11391648401696507,0,42.33
567,node1,0.07463493780421851,1,28.53
568,node1,0.09282400159403376,1,34.92
569,node1,0.06620933079046996,1,25.57
570,node1,0.08232045771540805,1,31.23
571,node1,0.09436110557627167,1,35.46
572,node1,0.07042213429734423,1,27.05
573,node1,0.07930317952805216,1,30.17
574,node1,0.09288093137115366,1,34.94
575,node1,0.07204463294526202,1,27.62
576,node1,0.049557370982892604,1,19.72
577,node1,0.06287893882895448,1,24.4
578,node1,0.07708291822037518,1,29.39
579,node1,0.05322934160712762,1,21.01
580,node1,0.07859155731405312,1,29.92
581,node1,0.07124761606558311,1,27.34
582,node1,0.06287893882895448,1,24.4
583,node1,0.0578691184424013,1,22.64
584,node1,0.060345563747117935,1,23.51
585,node1,0.05784065355384134,1,22.63
586,node1,0.08385756169764595,1,31.77
587,node1,0.06538384902223109,1,25.28
588,node1,0.0972645242093877,1,36.48
589,node1,0.06367595570863341,1,24.68
590,node1,0.0737525262588597,1,28.22
591,node1,0.08232045771540805,1,31.23
592,node1,0.05784065355384134,1,22.63
593,node1,0.06117104551535681,1,23.8
594,node1,0.08237738749252797,1,31.25
595,node1,0.05322934160712762,1,21.01
596,node1,0.0541971478181663,1,21.35
597,node1,0.07540348979533745,1,28.8
598,node1,0.05322934160712762,1,21.01
599,node1,0.05784065355384134,1,22.63
600,node1,0.07292704449062082,1,27.93
601,node1,0.07859155731405312,1,29.92
602,node1,0.060345563747117935,1,23.51
603,node1,0.07853462753693319,1,29.9
604,node1,0.07859155731405312,1,29.92
605,node1,0.05784065355384134,1,22.63
606,node1,0.08459764880020496,1,32.03
607,node1,0.05952008197887905,1,23.22
608,node1,0.07457800802709859,1,28.51
609,node1,0.07204463294526202,1,27.62
610,node1,0.0670632774472688,1,25.87
611,node1,0.05784065355384134,1,22.63
612,node1,0.061227975292476734,1,23.82
613,node1,0.05952008197887905,1,23.22
614,node1,0.058666135322080225,1,22.92
615,node1,0.09723605932082775,1,36.47
616,node1,0.05784065355384134,1,22.63
617,node1,0.05322934160712762,1,21.01
618,node1,0.05952008197887905,1,23.22
619,node1,0.05695824200848254,1,22.32
620,node1,0.08010019640773107,1,30.45
621,node1,0.06959665252910535,1,26.76
622,node1,0.06290740371751445,1,24.41
623,node1,0.06788875921550767,1,26.16
624,node1,0.06538384902223109,1,25.28
625,node1,0.07859155731405312,1,29.92
626,node1,0.06287893882895448,1,24.4
627,node1,0.06623779567902992,1,25.58
628,node1,0.06620933079046996,1,25.57
629,node1,0.05507955936352509,1,21.66
630,node1,0.05604736557456378,1,22.0
631,node1,0.06623779567902992,1,25.58
632,node1,0.08158037061284905,1,30.97
633,node1,0.07787993510005409,1,29.67
634,node1,0.0972645242093877,1,36.48
635,node1,0.07859155731405312,1,29.92
636,node1,0.05322934160712762,1,21.01
637,node1,0.04215649995730267,1,17.12
638,node1,0.07708291822037518,1,29.39
639,node1,0.11585209643904243,0,43.01
640,node1,0.08459764880020496,1,32.03
641,node1,0.011812928752383935,0,6.46
642,node1,0.024052830833167286,0,10.76
643,node1,0.02217414818820984,0,10.1
644,node1,0.0230850246221286,0,10.42
645,node1,0.020238535766132475,0,9.42
646,node1,0.024052830833167286,0,10.76
647,node1,0.024052830833167286,0,10.76
648,node1,0.024052830833167286,0,10.76
649,node1,0.027867125900202096,0,12.1
650,node1,0.025988443255244652,0,11.44
651,node1,0.02883493211124078,0,12.44
652,node1,0.08081181862173009,1,30.7
653,node1,0.04124562352338391,1,16.8
654,node1,0.09655290199538867,1,36.23
655,node1,0.01927072955509379,0,9.08
656,node1,0.020238535766132475,0,9.42
657,node1,0.07930317952805216,1,30.17
658,node1,0.04221342973442259,1,17.14
659,node1,0.07705445333181521,1,29.38
660,node1,0.09988329395690415,1,37.4
661,node1,0.09282400159403376,1,34.92
662,node1,0.07859155731405312,1,29.92
663,node1,0.09988329395690415,1,37.4
664,node1,0.0771398479974951,1,29.41
665,node1,0.04221342973442259,1,17.14
666,node1,0.1118954769292078,0,41.62
667,node1,0.07782300532293417,1,29.65
668,node1,0.04127408841194386,1,16.81
669,node1,0.09723605932082775,1,36.47
670,node1,0.1059463152201759,1,39.53
671,node1,0.02593151347812473,0,11.42
672,node1,0.030770544533318147,0,13.12
673,node1,0.061996527283595684,1,24.09
674,node1,0.08010019640773107,1,30.45
675,node1,0.058666135322080225,1,22.92
676,node1,0.07124761606558311,1,27.34
677,node1,0.07546041957245737,1,28.82
678,node1,0.061227975292476734,1,23.82
679,node1,0.05690131223136262,1,22.3
680,node1,0.05869460021064018,1,22.93
681,node1,0.05140758873929009,1,20.37
682,node1,0.050468247416811364,1,20.04
683,node1,0.04679627679257636,1,18.75
684,node1,0.04770715322649512,1,19.07
685,node1,0.05869460021064018,1,22.93
686,node1,0.049557370982892604,1,19.72
687,node1,0.05140758873929009,1,20.37
688,node1,0.045885400358657596,1,18.43
689,node1,0.05140758873929009,1,20.37
690,node1,0.04864649454897384,1,19.4
691,node1,0.05604736557456378,1,22.0
692,node1,0.058666135322080225,1,22.92
693,node1,0.0645583672539922,1,24.99
694,node1,0.06538384902223109,1,25.28
695,node1,0.049557370982892604,1,19.72
